DATAFLOW,LAST UPDATE,freq,unit,agriprod,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,EUR_HA,J0000,PL8,2022,124,e
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,EUR_HA,J0000,PL81,2011,55,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,EUR_HA,J0000,PL81,2012,74,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,EUR_HA,J0000,PL81,2013,73,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,EUR_HA,J0000,PL81,2014,154,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,EUR_HA,J0000,PL81,2015,141,e
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,EUR_HA,J0000,PL81,2016,110,e
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,EUR_HA,J0000,PL81,2017,116,e
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,EUR_HA,J0000,PL81,2018,167,e
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,EUR_HA,J0000,PL81,2019,140,e
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,EUR_HA,J0000,PL81,2020,113,e
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,EUR_HA,J0000,PL81,2021,168,e
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,EUR_HA,J0000,PL81,2022,192,e
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,EUR_HA,J0000,PL82,2011,40,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,EUR_HA,J0000,PL82,2012,73,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,EUR_HA,J0000,PL82,2013,88,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,EUR_HA,J0000,PL82,2014,108,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,EUR_HA,J0000,PL82,2015,98,e
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,EUR_HA,J0000,PL82,2016,80,e
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,EUR_HA,J0000,PL82,2017,125,e
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,EUR_HA,J0000,PL82,2018,176,e
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,EUR_HA,J0000,PL82,2019,125,e
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,EUR_HA,J0000,PL82,2020,86,e
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,EUR_HA,J0000,PL82,2022,88,e
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,EUR_HA,J0000,PL84,2011,89,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,EUR_HA,J0000,PL84,2012,106,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,EUR_HA,J0000,PL84,2013,81,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,EUR_HA,J0000,PL84,2014,125,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,EUR_HA,J0000,PL84,2015,97,e
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,EUR_HA,J0000,PL84,2016,115,e
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,EUR_HA,J0000,PL84,2017,118,e
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,EUR_HA,J0000,PL84,2018,131,e
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,EUR_HA,J0000,PL84,2019,108,e
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,EUR_HA,J0000,PL84,2020,117,e
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,EUR_HA,J0000,PL84,2021,127,e
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,EUR_HA,J0000,PL84,2022,127,e
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,EUR_HA,J0000,PL9,2016,146,e
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,EUR_HA,J0000,PL9,2017,144,e
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,EUR_HA,J0000,PL9,2018,145,e
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,EUR_HA,J0000,PL9,2019,155,e
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,EUR_HA,J0000,PL9,2020,139,e
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,EUR_HA,J0000,PL9,2021,146,e
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,EUR_HA,J0000,PL9,2022,152,e
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,EUR_HA,J0000,PL92,2016,146,e
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,EUR_HA,J0000,PL92,2017,144,e
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,EUR_HA,J0000,PL92,2018,145,e
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,EUR_HA,J0000,PL92,2019,155,e
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,EUR_HA,J0000,PL92,2020,139,e
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,EUR_HA,J0000,PL92,2021,146,e
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,EUR_HA,J0000,PL92,2022,152,e
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,EUR_HA,J0000,RO,2018,66,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,EUR_HA,J0000,RO,2019,71,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,EUR_HA,J0000,RO,2020,76,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,EUR_HA,J0000,RO,2021,88,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,EUR_HA,J0000,RO,2022,100,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,EUR_HA,J0000,RO1,2018,58,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,EUR_HA,J0000,RO1,2019,57,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,EUR_HA,J0000,RO1,2020,59,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,EUR_HA,J0000,RO1,2021,68,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,EUR_HA,J0000,RO1,2022,86,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,EUR_HA,J0000,RO11,2018,56,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,EUR_HA,J0000,RO11,2019,56,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,EUR_HA,J0000,RO11,2020,58,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,EUR_HA,J0000,RO11,2021,67,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,EUR_HA,J0000,RO11,2022,82,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,EUR_HA,J0000,RO12,2018,59,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,EUR_HA,J0000,RO12,2019,57,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,EUR_HA,J0000,RO12,2020,60,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,EUR_HA,J0000,RO12,2021,68,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,EUR_HA,J0000,RO12,2022,90,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,EUR_HA,J0000,RO2,2018,70,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,EUR_HA,J0000,RO2,2019,69,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,EUR_HA,J0000,RO2,2020,80,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,EUR_HA,J0000,RO2,2021,90,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,EUR_HA,J0000,RO2,2022,98,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,EUR_HA,J0000,RO21,2018,70,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,EUR_HA,J0000,RO21,2019,69,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,EUR_HA,J0000,RO21,2020,75,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,EUR_HA,J0000,RO21,2021,90,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,EUR_HA,J0000,RO21,2022,106,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,EUR_HA,J0000,RO22,2020,83,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,EUR_HA,J0000,RO22,2021,90,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,EUR_HA,J0000,RO22,2022,94,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,EUR_HA,J0000,RO3,2018,69,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,EUR_HA,J0000,RO3,2019,83,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,EUR_HA,J0000,RO3,2020,92,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,EUR_HA,J0000,RO3,2021,107,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,EUR_HA,J0000,RO3,2022,119,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,EUR_HA,J0000,RO31,2018,68,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,EUR_HA,J0000,RO31,2019,83,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,EUR_HA,J0000,RO31,2020,92,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,EUR_HA,J0000,RO31,2021,107,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,EUR_HA,J0000,RO31,2022,119,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,EUR_HA,J0000,RO32,2018,89,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,EUR_HA,J0000,RO4,2018,58,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,EUR_HA,J0000,RO4,2019,58,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,EUR_HA,J0000,RO4,2020,57,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,EUR_HA,J0000,RO4,2021,74,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,EUR_HA,J0000,RO4,2022,86,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,EUR_HA,J0000,RO41,2018,57,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,EUR_HA,J0000,RO41,2019,56,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,EUR_HA,J0000,RO41,2020,56,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,EUR_HA,J0000,RO41,2021,69,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,EUR_HA,J0000,RO41,2022,76,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,EUR_HA,J0000,RO42,2018,58,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,EUR_HA,J0000,RO42,2019,59,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,EUR_HA,J0000,RO42,2020,59,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,EUR_HA,J0000,RO42,2021,73,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,EUR_HA,J0000,RO42,2022,94,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,EUR_HA,J0000,SI,2018,135,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,EUR_HA,J0000,SI0,2018,135,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,EUR_HA,J0000,SI03,2018,127,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,EUR_HA,J0000,SI04,2018,155,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,EUR_HA,J0000,SK,2017,45,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,EUR_HA,J0000,SK,2018,35,b
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,EUR_HA,J0000,SK,2019,26,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,EUR_HA,J0000,SK,2020,30,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,EUR_HA,J0000,SK,2021,39,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,EUR_HA,J0000,SK,2022,32,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,EUR_HA,J0000,SK0,2017,45,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,EUR_HA,J0000,SK0,2018,35,b
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,EUR_HA,J0000,SK0,2019,26,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,EUR_HA,J0000,SK0,2020,30,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,EUR_HA,J0000,SK0,2021,39,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,EUR_HA,J0000,SK0,2022,32,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,EUR_HA,J0000,SK01,2017,42,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,EUR_HA,J0000,SK01,2018,70,b
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,EUR_HA,J0000,SK01,2019,45,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,EUR_HA,J0000,SK01,2020,56,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,EUR_HA,J0000,SK01,2021,65,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,EUR_HA,J0000,SK01,2022,44,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,EUR_HA,J0000,SK02,2017,60,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,EUR_HA,J0000,SK02,2018,36,b
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,EUR_HA,J0000,SK02,2019,34,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,EUR_HA,J0000,SK02,2020,39,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,EUR_HA,J0000,SK02,2021,50,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,EUR_HA,J0000,SK02,2022,38,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,EUR_HA,J0000,SK03,2017,30,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,EUR_HA,J0000,SK03,2018,34,b
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,EUR_HA,J0000,SK03,2019,24,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,EUR_HA,J0000,SK03,2020,28,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,EUR_HA,J0000,SK03,2021,39,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,EUR_HA,J0000,SK03,2022,31,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,EUR_HA,J0000,SK04,2017,34,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,EUR_HA,J0000,SK04,2018,34,b
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,EUR_HA,J0000,SK04,2019,24,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,EUR_HA,J0000,SK04,2020,28,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,EUR_HA,J0000,SK04,2021,36,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,EUR_HA,J0000,SK04,2022,30,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,NAC_HA,ARA,AT,2011,302,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,NAC_HA,ARA,AT,2012,306,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,NAC_HA,ARA,AT,2013,310,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,NAC_HA,ARA,AT,2014,314,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,NAC_HA,ARA,AT,2015,320,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,NAC_HA,ARA,AT,2016,324,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,NAC_HA,ARA,AT,2017,328,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,NAC_HA,ARA,AT,2018,331,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,NAC_HA,ARA,AT,2019,334,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,NAC_HA,ARA,AT,2020,353,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,NAC_HA,ARA,AT,2021,355,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,NAC_HA,ARA,AT,2022,358,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,NAC_HA,ARA,AT1,2011,266,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,NAC_HA,ARA,AT1,2012,267,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,NAC_HA,ARA,AT1,2013,266,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,NAC_HA,ARA,AT1,2014,267,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,NAC_HA,ARA,AT1,2015,270,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,NAC_HA,ARA,AT1,2016,275,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,NAC_HA,ARA,AT1,2017,276,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,NAC_HA,ARA,AT1,2018,280,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,NAC_HA,ARA,AT1,2019,286,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,NAC_HA,ARA,AT1,2020,293,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,NAC_HA,ARA,AT1,2021,296,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,NAC_HA,ARA,AT1,2022,301,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,NAC_HA,ARA,AT11,2011,,c
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,NAC_HA,ARA,AT11,2012,,c
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,NAC_HA,ARA,AT11,2013,,c
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,NAC_HA,ARA,AT11,2014,,c
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,NAC_HA,ARA,AT11,2015,233,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,NAC_HA,ARA,AT11,2016,,c
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,NAC_HA,ARA,AT11,2017,241,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,NAC_HA,ARA,AT11,2018,238,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,NAC_HA,ARA,AT11,2019,244,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,NAC_HA,ARA,AT11,2020,263,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,NAC_HA,ARA,AT11,2021,271,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,NAC_HA,ARA,AT11,2022,284,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,NAC_HA,ARA,AT12,2011,,c
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,NAC_HA,ARA,AT12,2012,,c
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,NAC_HA,ARA,AT12,2013,,c
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,NAC_HA,ARA,AT12,2014,,c
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,NAC_HA,ARA,AT12,2015,283,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,NAC_HA,ARA,AT12,2016,,c
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,NAC_HA,ARA,AT12,2017,291,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,NAC_HA,ARA,AT12,2018,297,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,NAC_HA,ARA,AT12,2019,303,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,NAC_HA,ARA,AT12,2020,302,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,NAC_HA,ARA,AT12,2021,303,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,NAC_HA,ARA,AT12,2022,306,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,NAC_HA,ARA,AT13,2011,,c
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,NAC_HA,ARA,AT13,2012,,c
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,NAC_HA,ARA,AT13,2013,,c
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,NAC_HA,ARA,AT13,2014,,c
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,NAC_HA,ARA,AT13,2015,,c
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,NAC_HA,ARA,AT13,2016,,c
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,NAC_HA,ARA,AT2,2011,461,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,NAC_HA,ARA,AT2,2012,474,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,NAC_HA,ARA,AT2,2013,484,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,NAC_HA,ARA,AT2,2014,499,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,NAC_HA,ARA,AT2,2015,508,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,NAC_HA,ARA,AT2,2016,515,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,NAC_HA,ARA,AT2,2017,515,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,NAC_HA,ARA,AT2,2018,514,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,NAC_HA,ARA,AT2,2019,512,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,NAC_HA,ARA,AT2,2020,511,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,NAC_HA,ARA,AT2,2021,515,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,NAC_HA,ARA,AT2,2022,513,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,NAC_HA,ARA,AT21,2011,,c
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,NAC_HA,ARA,AT21,2012,,c
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,NAC_HA,ARA,AT21,2013,,c
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,NAC_HA,ARA,AT21,2014,,c
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,NAC_HA,ARA,AT21,2015,470,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,NAC_HA,ARA,AT21,2016,,c
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,NAC_HA,ARA,AT21,2017,475,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,NAC_HA,ARA,AT21,2018,480,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,NAC_HA,ARA,AT21,2019,483,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,NAC_HA,ARA,AT21,2020,491,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,NAC_HA,ARA,AT21,2021,498,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,NAC_HA,ARA,AT21,2022,496,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,NAC_HA,ARA,AT22,2011,,c
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,NAC_HA,ARA,AT22,2012,,c
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,NAC_HA,ARA,AT22,2013,,c
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,NAC_HA,ARA,AT22,2014,,c
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,NAC_HA,ARA,AT22,2015,526,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,NAC_HA,ARA,AT22,2016,,c
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,NAC_HA,ARA,AT22,2017,533,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,NAC_HA,ARA,AT22,2018,530,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,NAC_HA,ARA,AT22,2019,525,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,NAC_HA,ARA,AT22,2020,521,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,NAC_HA,ARA,AT22,2021,524,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,NAC_HA,ARA,AT22,2022,522,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,NAC_HA,ARA,AT3,2011,317,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,NAC_HA,ARA,AT3,2012,323,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,NAC_HA,ARA,AT3,2013,348,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,NAC_HA,ARA,AT3,2014,354,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,NAC_HA,ARA,AT3,2015,371,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,NAC_HA,ARA,AT3,2016,377,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,NAC_HA,ARA,AT3,2017,391,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,NAC_HA,ARA,AT3,2018,393,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,NAC_HA,ARA,AT3,2019,392,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,NAC_HA,ARA,AT3,2020,394,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,NAC_HA,ARA,AT3,2021,394,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,NAC_HA,ARA,AT3,2022,395,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,NAC_HA,ARA,AT31,2011,,c
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,NAC_HA,ARA,AT31,2012,,c
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,NAC_HA,ARA,AT31,2013,,c
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,NAC_HA,ARA,AT31,2014,,c
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,NAC_HA,ARA,AT31,2015,365,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,NAC_HA,ARA,AT31,2016,,c
